,#,ResourceGroupID,Id,AvailableCapacity,FreeCapacity,Start,HasFiniteCapacity,LongName
4938,3908,G_APORG,G_APORG_Seq_14,"2 days, 14:44:09.600","2 days, 11:16:57.382",2020-04-29,True,Агрегат поперечной резки № 2
4939,3908,G_APORG,G_APORG_Seq_14,"2 days, 14:44:09.600","2 days, 11:16:57.382",2020-04-29,True,Агрегат поперечной резки № 3
4940,3908,G_APORG,G_APORG_Seq_14,"2 days, 14:44:09.600","2 days, 11:16:57.382",2020-04-29,True,Агрегат поперечной резки № 5
4941,3926,G_APORG,G_APORG_Seq_27,"2 days, 14:44:09.600","2 days, 12:47:46.720",2020-05-12,True,Агрегат поперечной резки № 2
4942,3926,G_APORG,G_APORG_Seq_27,"2 days, 14:44:09.600","2 days, 12:47:46.720",2020-05-12,True,Агрегат поперечной резки № 3
4943,3926,G_APORG,G_APORG_Seq_27,"2 days, 14:44:09.600","2 days, 12:47:46.720",2020-05-12,True,Агрегат поперечной резки № 5
4944,3927,G_APORG,G_APORG_Seq_3,"2 days, 14:44:09.600","2 days, 12:50:42.617",2020-04-18,True,Агрегат поперечной резки № 2
4945,3927,G_APORG,G_APORG_Seq_3,"2 days, 14:44:09.600","2 days, 12:50:42.617",2020-04-18,True,Агрегат поперечной резки № 3
4946,3927,G_APORG,G_APORG_Seq_3,"2 days, 14:44:09.600","2 days, 12:50:42.617",2020-04-18,True,Агрегат поперечной резки № 5
4947,3929,G_APORG,G_APORG_Seq_0,"2 days, 14:44:09.600","2 days, 13:06:01.352",2020-04-15,True,Агрегат поперечной резки № 2
4948,3929,G_APORG,G_APORG_Seq_0,"2 days, 14:44:09.600","2 days, 13:06:01.352",2020-04-15,True,Агрегат поперечной резки № 3
4949,3929,G_APORG,G_APORG_Seq_0,"2 days, 14:44:09.600","2 days, 13:06:01.352",2020-04-15,True,Агрегат поперечной резки № 5
4950,3930,G_APORG,G_APORG_Seq_20,"2 days, 14:44:09.600","2 days, 13:24:40.702",2020-05-05,True,Агрегат поперечной резки № 2
4951,3930,G_APORG,G_APORG_Seq_20,"2 days, 14:44:09.600","2 days, 13:24:40.702",2020-05-05,True,Агрегат поперечной резки № 3
4952,3930,G_APORG,G_APORG_Seq_20,"2 days, 14:44:09.600","2 days, 13:24:40.702",2020-05-05,True,Агрегат поперечной резки № 5
4953,3931,G_APORG,G_APORG_Seq_25,"2 days, 14:44:09.600","2 days, 13:25:45.017",2020-05-10,True,Агрегат поперечной резки № 2
4954,3931,G_APORG,G_APORG_Seq_25,"2 days, 14:44:09.600","2 days, 13:25:45.017",2020-05-10,True,Агрегат поперечной резки № 3
4955,3931,G_APORG,G_APORG_Seq_25,"2 days, 14:44:09.600","2 days, 13:25:45.017",2020-05-10,True,Агрегат поперечной резки № 5
4956,3932,G_APORG,G_APORG_Seq_31,"2 days, 14:44:09.600","2 days, 13:46:29.595",2020-05-16,True,Агрегат поперечной резки № 2
4957,3932,G_APORG,G_APORG_Seq_31,"2 days, 14:44:09.600","2 days, 13:46:29.595",2020-05-16,True,Агрегат поперечной резки № 3
4958,3932,G_APORG,G_APORG_Seq_31,"2 days, 14:44:09.600","2 days, 13:46:29.595",2020-05-16,True,Агрегат поперечной резки № 5
4959,3933,G_APORG,G_APORG_Seq_30,"2 days, 14:44:09.600","2 days, 14:04:30.236",2020-05-15,True,Агрегат поперечной резки № 2
4960,3933,G_APORG,G_APORG_Seq_30,"2 days, 14:44:09.600","2 days, 14:04:30.236",2020-05-15,True,Агрегат поперечной резки № 3
4961,3933,G_APORG,G_APORG_Seq_30,"2 days, 14:44:09.600","2 days, 14:04:30.236",2020-05-15,True,Агрегат поперечной резки № 5
4962,3936,G_APORG,G_APORG_Seq_26,"2 days, 14:44:09.600","2 days, 14:12:09.600",2020-05-11,True,Агрегат поперечной резки № 2
4963,3936,G_APORG,G_APORG_Seq_26,"2 days, 14:44:09.600","2 days, 14:12:09.600",2020-05-11,True,Агрегат поперечной резки № 3
4964,3936,G_APORG,G_APORG_Seq_26,"2 days, 14:44:09.600","2 days, 14:12:09.600",2020-05-11,True,Агрегат поперечной резки № 5
4965,3938,G_APORG,G_APORG_Seq_19,"2 days, 14:44:09.600","2 days, 14:40:42.257",2020-05-04,True,Агрегат поперечной резки № 2
4966,3938,G_APORG,G_APORG_Seq_19,"2 days, 14:44:09.600","2 days, 14:40:42.257",2020-05-04,True,Агрегат поперечной резки № 3
4967,3938,G_APORG,G_APORG_Seq_19,"2 days, 14:44:09.600","2 days, 14:40:42.257",2020-05-04,True,Агрегат поперечной резки № 5
4968,3939,G_APORG,G_APORG_Seq_33,"2 days, 14:44:09.600","2 days, 14:44:09.600",2020-05-18,True,Агрегат поперечной резки № 2
4969,3939,G_APORG,G_APORG_Seq_33,"2 days, 14:44:09.600","2 days, 14:44:09.600",2020-05-18,True,Агрегат поперечной резки № 3
4970,3939,G_APORG,G_APORG_Seq_33,"2 days, 14:44:09.600","2 days, 14:44:09.600",2020-05-18,True,Агрегат поперечной резки № 5
4971,3940,G_APORG,G_APORG_Seq_21,"2 days, 14:44:09.600","2 days, 14:44:09.600",2020-05-06,True,Агрегат поперечной резки № 2
4972,3940,G_APORG,G_APORG_Seq_21,"2 days, 14:44:09.600","2 days, 14:44:09.600",2020-05-06,True,Агрегат поперечной резки № 3
4973,3940,G_APORG,G_APORG_Seq_21,"2 days, 14:44:09.600","2 days, 14:44:09.600",2020-05-06,True,Агрегат поперечной резки № 5
4974,3941,G_APORG,G_APORG_Seq_40,"2 days, 14:44:09.600","2 days, 14:44:09.600",2020-05-25,True,Агрегат поперечной резки № 2
4975,3941,G_APORG,G_APORG_Seq_40,"2 days, 14:44:09.600","2 days, 14:44:09.600",2020-05-25,True,Агрегат поперечной резки № 3
4976,3941,G_APORG,G_APORG_Seq_40,"2 days, 14:44:09.600","2 days, 14:44:09.600",2020-05-25,True,Агрегат поперечной резки № 5
4977,3942,G_APORG,G_APORG_Seq_38,"2 days, 14:44:09.600","2 days, 14:44:09.600",2020-05-23,True,Агрегат поперечной резки № 2
4978,3942,G_APORG,G_APORG_Seq_38,"2 days, 14:44:09.600","2 days, 14:44:09.600",2020-05-23,True,Агрегат поперечной резки № 3
4979,3942,G_APORG,G_APORG_Seq_38,"2 days, 14:44:09.600","2 days, 14:44:09.600",2020-05-23,True,Агрегат поперечной резки № 5
4980,3943,G_APORG,G_APORG_Seq_35,"2 days, 14:44:09.600","2 days, 14:44:09.600",2020-05-20,True,Агрегат поперечной резки № 2
4981,3943,G_APORG,G_APORG_Seq_35,"2 days, 14:44:09.600","2 days, 14:44:09.600",2020-05-20,True,Агрегат поперечной резки № 3
4982,3943,G_APORG,G_APORG_Seq_35,"2 days, 14:44:09.600","2 days, 14:44:09.600",2020-05-20,True,Агрегат поперечной резки № 5
4983,3944,G_APORG,G_APORG_Seq_32,"2 days, 14:44:09.600","2 days, 14:44:09.600",2020-05-17,True,Агрегат поперечной резки № 2
4984,3944,G_APORG,G_APORG_Seq_32,"2 days, 14:44:09.600","2 days, 14:44:09.600",2020-05-17,True,Агрегат поперечной резки № 3
4985,3944,G_APORG,G_APORG_Seq_32,"2 days, 14:44:09.600","2 days, 14:44:09.600",2020-05-17,True,Агрегат поперечной резки № 5
4986,3945,G_APORG,G_APORG_Seq_41,"2 days, 14:44:09.600","2 days, 14:44:09.600",2020-05-26,True,Агрегат поперечной резки № 2
4987,3945,G_APORG,G_APORG_Seq_41,"2 days, 14:44:09.600","2 days, 14:44:09.600",2020-05-26,True,Агрегат поперечной резки № 3
4988,3945,G_APORG,G_APORG_Seq_41,"2 days, 14:44:09.600","2 days, 14:44:09.600",2020-05-26,True,Агрегат поперечной резки № 5
4989,3946,G_APORG,G_APORG_Seq_34,"2 days, 14:44:09.600","2 days, 14:44:09.600",2020-05-19,True,Агрегат поперечной резки № 2
4990,3946,G_APORG,G_APORG_Seq_34,"2 days, 14:44:09.600","2 days, 14:44:09.600",2020-05-19,True,Агрегат поперечной резки № 3
4991,3946,G_APORG,G_APORG_Seq_34,"2 days, 14:44:09.600","2 days, 14:44:09.600",2020-05-19,True,Агрегат поперечной резки № 5
4992,3947,G_APORG,G_APORG_Seq_43,"2 days, 14:44:09.600","2 days, 14:44:09.600",2020-05-28,True,Агрегат поперечной резки № 2
4993,3947,G_APORG,G_APORG_Seq_43,"2 days, 14:44:09.600","2 days, 14:44:09.600",2020-05-28,True,Агрегат поперечной резки № 3
4994,3947,G_APORG,G_APORG_Seq_43,"2 days, 14:44:09.600","2 days, 14:44:09.600",2020-05-28,True,Агрегат поперечной резки № 5
4995,3948,G_APORG,G_APORG_Seq_42,"2 days, 14:44:09.600","2 days, 14:44:09.600",2020-05-27,True,Агрегат поперечной резки № 2
4996,3948,G_APORG,G_APORG_Seq_42,"2 days, 14:44:09.600","2 days, 14:44:09.600",2020-05-27,True,Агрегат поперечной резки № 3
4997,3948,G_APORG,G_APORG_Seq_42,"2 days, 14:44:09.600","2 days, 14:44:09.600",2020-05-27,True,Агрегат поперечной резки № 5
4998,3949,G_APORG,G_APORG_Seq_18,"2 days, 14:44:09.600","2 days, 14:44:09.600",2020-05-03,True,Агрегат поперечной резки № 2
4999,3949,G_APORG,G_APORG_Seq_18,"2 days, 14:44:09.600","2 days, 14:44:09.600",2020-05-03,True,Агрегат поперечной резки № 3
5000,3949,G_APORG,G_APORG_Seq_18,"2 days, 14:44:09.600","2 days, 14:44:09.600",2020-05-03,True,Агрегат поперечной резки № 5
5001,3950,G_APORG,G_APORG_Seq_39,"2 days, 14:44:09.600","2 days, 14:44:09.600",2020-05-24,True,Агрегат поперечной резки № 2
5002,3950,G_APORG,G_APORG_Seq_39,"2 days, 14:44:09.600","2 days, 14:44:09.600",2020-05-24,True,Агрегат поперечной резки № 3
5003,3950,G_APORG,G_APORG_Seq_39,"2 days, 14:44:09.600","2 days, 14:44:09.600",2020-05-24,True,Агрегат поперечной резки № 5
5004,3951,G_APORG,G_APORG_Seq_44,"2 days, 14:44:09.600","2 days, 14:44:09.600",2020-05-29,True,Агрегат поперечной резки № 2
5005,3951,G_APORG,G_APORG_Seq_44,"2 days, 14:44:09.600","2 days, 14:44:09.600",2020-05-29,True,Агрегат поперечной резки № 3
5006,3951,G_APORG,G_APORG_Seq_44,"2 days, 14:44:09.600","2 days, 14:44:09.600",2020-05-29,True,Агрегат поперечной резки № 5
5007,4606,G_APORG,G_APORG_Seq_46,"17 days, 9:04:19.200","17 days, 9:04:19.200",2020-06-06,True,Агрегат поперечной резки № 2
5008,4606,G_APORG,G_APORG_Seq_46,"17 days, 9:04:19.200","17 days, 9:04:19.200",2020-06-06,True,Агрегат поперечной резки № 3
5009,4606,G_APORG,G_APORG_Seq_46,"17 days, 9:04:19.200","17 days, 9:04:19.200",2020-06-06,True,Агрегат поперечной резки № 5
5010,4610,G_APORG,G_APORG_Seq_45,"18 days, 7:09:07.200","18 days, 7:09:07.200",2020-05-30,True,Агрегат поперечной резки № 2
5011,4610,G_APORG,G_APORG_Seq_45,"18 days, 7:09:07.200","18 days, 7:09:07.200",2020-05-30,True,Агрегат поперечной резки № 3
5012,4610,G_APORG,G_APORG_Seq_45,"18 days, 7:09:07.200","18 days, 7:09:07.200",2020-05-30,True,Агрегат поперечной резки № 5
5013,4611,G_APORG,G_APORG_Seq_48,"18 days, 7:09:07.200","18 days, 7:09:07.200",2020-06-20,True,Агрегат поперечной резки № 2
5014,4611,G_APORG,G_APORG_Seq_48,"18 days, 7:09:07.200","18 days, 7:09:07.200",2020-06-20,True,Агрегат поперечной резки № 3
5015,4611,G_APORG,G_APORG_Seq_48,"18 days, 7:09:07.200","18 days, 7:09:07.200",2020-06-20,True,Агрегат поперечной резки № 5
5016,4612,G_APORG,G_APORG_Seq_47,"18 days, 7:09:07.200","18 days, 7:09:07.200",2020-06-13,True,Агрегат поперечной резки № 2
5017,4612,G_APORG,G_APORG_Seq_47,"18 days, 7:09:07.200","18 days, 7:09:07.200",2020-06-13,True,Агрегат поперечной резки № 3
5018,4612,G_APORG,G_APORG_Seq_47,"18 days, 7:09:07.200","18 days, 7:09:07.200",2020-06-13,True,Агрегат поперечной резки № 5
5019,5340,G_APORG,G_APORG_Seq_57,"73 days, 4:36:28.800","73 days, 4:36:28.800",2021-02-27,True,Агрегат поперечной резки № 2
5020,5340,G_APORG,G_APORG_Seq_57,"73 days, 4:36:28.800","73 days, 4:36:28.800",2021-02-27,True,Агрегат поперечной резки № 3
5021,5340,G_APORG,G_APORG_Seq_57,"73 days, 4:36:28.800","73 days, 4:36:28.800",2021-02-27,True,Агрегат поперечной резки № 5
5022,5342,G_APORG,G_APORG_Seq_49,"74 days, 2:41:16.800","74 days, 2:41:16.800",2020-06-27,True,Агрегат поперечной резки № 2
5023,5342,G_APORG,G_APORG_Seq_49,"74 days, 2:41:16.800","74 days, 2:41:16.800",2020-06-27,True,Агрегат поперечной резки № 3
5024,5342,G_APORG,G_APORG_Seq_49,"74 days, 2:41:16.800","74 days, 2:41:16.800",2020-06-27,True,Агрегат поперечной резки № 5
5025,5354,G_APORG,G_APORG_Seq_52,"78 days, 10:04:48","78 days, 10:04:48",2020-09-27,True,Агрегат поперечной резки № 2
5026,5354,G_APORG,G_APORG_Seq_52,"78 days, 10:04:48","78 days, 10:04:48",2020-09-27,True,Агрегат поперечной резки № 3
5027,5354,G_APORG,G_APORG_Seq_52,"78 days, 10:04:48","78 days, 10:04:48",2020-09-27,True,Агрегат поперечной резки № 5
5028,5355,G_APORG,G_APORG_Seq_54,"78 days, 10:04:48","78 days, 10:04:48",2020-11-27,True,Агрегат поперечной резки № 2
5029,5355,G_APORG,G_APORG_Seq_54,"78 days, 10:04:48","78 days, 10:04:48",2020-11-27,True,Агрегат поперечной резки № 3
5030,5355,G_APORG,G_APORG_Seq_54,"78 days, 10:04:48","78 days, 10:04:48",2020-11-27,True,Агрегат поперечной резки № 5
5031,5367,G_APORG,G_APORG_Seq_56,"81 days, 0:48:57.600","81 days, 0:48:57.600",2021-01-27,True,Агрегат поперечной резки № 2
5032,5367,G_APORG,G_APORG_Seq_56,"81 days, 0:48:57.600","81 days, 0:48:57.600",2021-01-27,True,Агрегат поперечной резки № 3
5033,5367,G_APORG,G_APORG_Seq_56,"81 days, 0:48:57.600","81 days, 0:48:57.600",2021-01-27,True,Агрегат поперечной резки № 5
5034,5368,G_APORG,G_APORG_Seq_51,"81 days, 0:48:57.600","81 days, 0:48:57.600",2020-08-27,True,Агрегат поперечной резки № 2
5035,5368,G_APORG,G_APORG_Seq_51,"81 days, 0:48:57.600","81 days, 0:48:57.600",2020-08-27,True,Агрегат поперечной резки № 3
5036,5368,G_APORG,G_APORG_Seq_51,"81 days, 0:48:57.600","81 days, 0:48:57.600",2020-08-27,True,Агрегат поперечной резки № 5
5037,5369,G_APORG,G_APORG_Seq_50,"81 days, 0:48:57.600","81 days, 0:48:57.600",2020-07-27,True,Агрегат поперечной резки № 2
5038,5369,G_APORG,G_APORG_Seq_50,"81 days, 0:48:57.600","81 days, 0:48:57.600",2020-07-27,True,Агрегат поперечной резки № 3
5039,5369,G_APORG,G_APORG_Seq_50,"81 days, 0:48:57.600","81 days, 0:48:57.600",2020-07-27,True,Агрегат поперечной резки № 5
5040,5370,G_APORG,G_APORG_Seq_55,"81 days, 0:48:57.600","81 days, 0:48:57.600",2020-12-27,True,Агрегат поперечной резки № 2
5041,5370,G_APORG,G_APORG_Seq_55,"81 days, 0:48:57.600","81 days, 0:48:57.600",2020-12-27,True,Агрегат поперечной резки № 3
5042,5370,G_APORG,G_APORG_Seq_55,"81 days, 0:48:57.600","81 days, 0:48:57.600",2020-12-27,True,Агрегат поперечной резки № 5
5043,5371,G_APORG,G_APORG_Seq_53,"81 days, 0:48:57.600","81 days, 0:48:57.600",2020-10-27,True,Агрегат поперечной резки № 2
5044,5371,G_APORG,G_APORG_Seq_53,"81 days, 0:48:57.600","81 days, 0:48:57.600",2020-10-27,True,Агрегат поперечной резки № 3
5045,5371,G_APORG,G_APORG_Seq_53,"81 days, 0:48:57.600","81 days, 0:48:57.600",2020-10-27,True,Агрегат поперечной резки № 5
5046,595,G_RTRAIN10,G_RTRAIN10_Seq_4,1 day,1:10:30.199,2020-04-19,True,Ж/Д: Склад слябов КЦ-2 КЦ-2->Склад слябов ЦГП ЦГП
5047,623,G_RTRAIN10,G_RTRAIN10_Seq_3,1 day,2:36:21.349,2020-04-18,True,Ж/Д: Склад слябов КЦ-2 КЦ-2->Склад слябов ЦГП ЦГП
5048,645,G_RTRAIN10,G_RTRAIN10_Seq_1,1 day,3:34:04.458,2020-04-16,True,Ж/Д: Склад слябов КЦ-2 КЦ-2->Склад слябов ЦГП ЦГП
5049,673,G_RTRAIN10,G_RTRAIN10_Seq_5,1 day,4:37:30.523,2020-04-20,True,Ж/Д: Склад слябов КЦ-2 КЦ-2->Склад слябов ЦГП ЦГП
